,id,ioc_code,Country,type,DCP_ID,WMO,XMtInt,latitude,longitude,Har,gloss_id,OT12Code,Example,UTCOffset,OperatorID,status,status_description,localoperator,performanceoperator1,performanceoperator2,performanceoperator3,date_created,url,code,sensorid,statday,observations,first,last,updatedata,timestampdata,timestampupdate,sensor,rate,samples,units,i,offset,timeorder,lasttime,lastupdate,lastvalue,connect,countryname,nws_id,state,removed,PLATFORM_CODE,INSTITUTION,INSTITUTION_EDMO_CODE,Unnamed: 0,EP_PLATFORM_ID,EP_PLATFORM_TYPE,EP_PLATFORM_LINK,TIME_QC (1),SLEV_QC (1),SLEV_DM,site_code,platform_code,platform_name,pi_name,area,author,source,contributor_name,contributor_url,data_assembly_center,institution_edmo_code,institution_references,institution,wmo_platform_code,filename,contributor_abbreviated,contributor_full,contributor_website,contributor_contact,orginator,originator_website,originator_contact,coordinate_system,start_date_time,end_date_time,number_of_years,time_zone_hours,datum_information,instrument,precision,null_value,gauge_type,overall_record_quality,Location
1621,GESLA-lewisetta-8635750-usa-noaa,,United States,,,,,37.995391845703125,-76.46460723876953,,,,,,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LWTV2,VA,"2023-06-09 00:00:00,2023-06-08 00:00:00,2023-06-07 23:58:00,2022-12-20 00:00:00,2022-07-19 14:00:00,2021-11-16 00:00:00,2021-08-19 12:00:00,2018-07-19 12:36:00,2018-07-19 12:29:00,2018-07-19 00:00:00,2017-05-23 14:31:00,2016-05-16 15:00:00,2015-07-21 00:00:00,2015-06-08 14:00:00,2014-08-13 00:00:00,2014-02-21 00:00:00,2013-04-26 00:00:00,2012-05-15 09:45:00,2012-05-15 00:00:00,2010-11-30 00:00:00,2009-07-16 00:00:00,2008-03-28 00:00:00,2007-01-23 23:59:00,2007-01-23 00:01:00,2007-01-23 00:00:00,2006-05-19 00:00:00,2005-04-13 00:00:00,2004-05-06 00:00:00,2002-11-08 00:00:00,2001-04-26 00:00:00,2000-02-23 00:00:00,1998-05-21 00:00:00,1997-05-20 00:00:00,1993-12-02 23:00:00,1992-07-09 23:00:00,1991-05-21 23:00:00",,,,,,,,,,,8635750,,,,,,,,,,,,,,lewisetta-8635750-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1970-01-01 01:00:00,2021-08-31 23:00:00,50.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Lewisetta
1622,GESLA-san_joaquin_r_at_rindge_pump-rgp-usa-cdwr,,USA,,,,,37.99728,-121.41945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RGP,,,,,,,,,,,,,,san_joaquin_r_at_rindge_pump-rgp-usa-cdwr,CDWR,California Department of Water Resources,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,stalke@calpoly.edu,Data from various agencies  include CA-Department of Water Resources  US Geological Survey  and US Bureau of Reclamation,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,Unspecified,NAD 83,1982-10-01 08:00:00,2021-04-21 14:00:00,40.0,0.0,See https://cdec.water.ca.gov/ ,Unspecified,Unspecified,-99.9999,River,No obvious issues,San_Joaquin_R_at_Rindge_Pump
1623,GESLA-middle_river_near_holt-hlt-usa-cdwr,,USA,,,,,38.0031,-121.5108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HLT,,,,,,,,,,,,,,middle_river_near_holt-hlt-usa-cdwr,CDWR,California Department of Water Resources,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,stalke@calpoly.edu,Data from various agencies  include CA-Department of Water Resources  US Geological Survey  and US Bureau of Reclamation,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,Unspecified,NAD 83,2016-10-01 07:00:00,2021-01-01 08:00:00,6.0,0.0,See https://cdec.water.ca.gov/ ,Unspecified,Unspecified,-99.9999,River,No obvious issues,Middle_River_Near_Holt
1624,GESLA-dutch_slough_at_jersey_island-dsj-usa-cdwr,,USA,,,,,38.013,-121.671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DSJ,,,,,,,,,,,,,,dutch_slough_at_jersey_island-dsj-usa-cdwr,CDWR,California Department of Water Resources,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,stalke@calpoly.edu,Data from various agencies  include CA-Department of Water Resources  US Geological Survey  and US Bureau of Reclamation,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,Unspecified,NAD 83,2002-12-31 08:00:00,2021-01-01 07:00:00,19.0,0.0,See https://cdec.water.ca.gov/ ,Unspecified,Unspecified,-99.9999,River,Possible datum and quality control issues,Dutch_Slough_at_Jersey_Island
1625,COOPS-PNLC1,,United States,,,,,38.01499938964844,-122.36299896240234,,,,,,,discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PNLC1,CA,"2011-05-07 00:00:00,2010-11-01 00:00:00,2010-10-18 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pinole Point, San Pablo Bay"
1626,GESLA-pinole_point-9415056-usa-noaa,,USA,,,,,38.015,-122.363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9415056,,,,,,,,,,,,,,pinole_point-9415056-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2010-01-01 01:00:00,2011-03-20 06:00:00,2.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Pinole_Point
1627,GESLA-holland_cut_nr_bethel_island_ca-11313431-usa-usgs,,USA,,,,,38.016389,-121.581944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11313431,,,,,,,,,,,,,,holland_cut_nr_bethel_island_ca-11313431-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 08:00:00,2021-04-06 17:00:00,15.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,River,No obvious issues,Holland_Cut_Nr_Bethel_Island_Ca
1628,GESLA-san_joaquin_river_at_antioch-anh-usa-cdwr,,USA,,,,,38.01783,-121.80296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANH,,,,,,,,,,,,,,san_joaquin_river_at_antioch-anh-usa-cdwr,CDWR,California Department of Water Resources,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,stalke@calpoly.edu,Data from various agencies  include CA-Department of Water Resources  US Geological Survey  and US Bureau of Reclamation,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,Unspecified,NAD 83,1982-10-01 08:00:00,2021-03-10 16:00:00,40.0,0.0,See https://cdec.water.ca.gov/ ,Unspecified,Unspecified,-99.9999,River,Possible datum issues,San_Joaquin_River_at_Antioch
1629,COOPS-NCHC1,,United States,,,,,38.02000045776367,-121.81500244140625,,,,,,,discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCHC1,CA,"1997-03-03 23:59:00,1997-03-03 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ANTIOCH, SAN JOAQUIN RIVER"
1630,GESLA-old_r_a_quimby_island_nr_bethel_island_ca-11313434-usa-usgs,,USA,,,,,38.027222,-121.564444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11313434,,,,,,,,,,,,,,old_r_a_quimby_island_nr_bethel_island_ca-11313434-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 08:00:00,2021-04-06 17:00:00,15.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,River,No obvious issues,Old_R_A_Quimby_Island_Nr_Bethel_Island_Ca
1631,GESLA-martinez_amorco_pier-9415102-usa-noaa,,USA,,,,,38.034639,-122.125194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9415102,,,,,,,,,,,,,,martinez_amorco_pier-9415102-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2013-01-01 01:00:00,2021-08-31 23:00:00,9.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,River,No obvious issues,Martinez_Amorco_Pier
1632,COOPS-UPBC1,,United States,,,,,38.03828048706055,-122.12052917480469,,,,,,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UPBC1,CA,"2011-12-08 15:10:00,2011-12-08 15:07:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Union Pacific Rail Road Bridge
1633,GESLA-sacramento_river_at_mallard_island-mal-usa-cdwr,,USA,,,,,38.0428,-121.92009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAL,,,,,,,,,,,,,,sacramento_river_at_mallard_island-mal-usa-cdwr,CDWR,California Department of Water Resources,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,stalke@calpoly.edu,Data from various agencies  include CA-Department of Water Resources  US Geological Survey  and US Bureau of Reclamation,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,Unspecified,NAD 83,1987-10-01 08:00:00,2021-06-09 07:00:00,35.0,0.0,See https://cdec.water.ca.gov/ ,Unspecified,Unspecified,-99.9999,River,Possible quality control issues,Sacramento_River_at_Mallard_Island
1634,GESLA-hamilton_afb_inside-9415126-usa-noaa,,USA,,,,,38.0483,-122.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9415126,,,,,,,,,,,,,,hamilton_afb_inside-9415126-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2000-01-01 01:00:00,2001-01-31 23:00:00,2.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Hamilton_Afb_Inside
1635,GESLA-venice_island-vne-usa-cdwr,,USA,,,,,38.05,-121.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNE,,,,,,,,,,,,,,venice_island-vne-usa-cdwr,CDWR,California Department of Water Resources,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,stalke@calpoly.edu,Data from various agencies  include CA-Department of Water Resources  US Geological Survey  and US Bureau of Reclamation,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,Unspecified,NAD 83,1985-05-01 08:00:00,2002-09-26 06:00:00,18.0,0.0,See https://cdec.water.ca.gov/ ,Unspecified,Unspecified,-99.9999,River,Possible quality control issues,Venice_Island
1636,GESLA-san_joaquin_river_at_venice_island-vni-usa-cdwr,,USA,,,,,38.05018,-121.4967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNI,,,,,,,,,,,,,,san_joaquin_river_at_venice_island-vni-usa-cdwr,CDWR,California Department of Water Resources,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,stalke@calpoly.edu,Data from various agencies  include CA-Department of Water Resources  US Geological Survey  and US Bureau of Reclamation,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,Unspecified,NAD 83,1982-10-01 08:00:00,2021-05-10 18:00:00,40.0,0.0,See https://cdec.water.ca.gov/ ,Unspecified,Unspecified,-99.9999,River,No obvious issues,San_Joaquin_River_at_Venice_Island
1637,GESLA-san_joaquin_r_a_jersey_point_ca-11337190-usa-usgs,,USA,,,,,38.052142,-121.688843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11337190,,,,,,,,,,,,,,san_joaquin_r_a_jersey_point_ca-11337190-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD27,2007-10-01 08:00:00,2021-04-06 17:00:00,15.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,River,No obvious issues,San_Joaquin_R_A_Jersey_Point_Ca
1638,GESLA-false_r_nr_oakley_ca-11313440-usa-usgs,,USA,,,,,38.055833,-121.666944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11313440,,,,,,,,,,,,,,false_r_nr_oakley_ca-11313440-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 08:00:00,2021-04-06 17:00:00,15.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,River,No obvious issues,False_R_Nr_Oakley_Ca
1639,GESLA-port_chicago-9415144-usa-noaa,,USA,,,,,38.056,-122.0395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9415144,,,,,,,,,,,,,,port_chicago-9415144-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1979-01-01 01:00:00,2021-08-31 23:00:00,43.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,River,No obvious issues,Port_Chicago
1640,IOC-pchi,pchi,USA,NA,3362961C,SXXX03,6.0,38.0567,-122.0383,1.0,,,,0.0,,1,,43.0,,,,2006-06-07 04:30:00.000,,,,,,,,,,,,,,,,,,,,,SXXX03,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Port_Chicago_CA
1641,GESLA-san_joaquin_r_at_prisoners_pt_near_termino-pri-usa-cdwr,,USA,,,,,38.0594,-121.5572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRI,,,,,,,,,,,,,,san_joaquin_r_at_prisoners_pt_near_termino-pri-usa-cdwr,CDWR,California Department of Water Resources,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,stalke@calpoly.edu,Data from various agencies  include CA-Department of Water Resources  US Geological Survey  and US Bureau of Reclamation,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,Unspecified,NAD 83,2006-06-27 17:00:00,2021-01-01 07:00:00,16.0,0.0,See https://cdec.water.ca.gov/ ,Unspecified,Unspecified,-99.9999,River,Possible quality control issues,San_Joaquin_R_at_Prisoners_Pt_Near_Termino
1642,GESLA-holland_bar_light-8571214-usa-noaa,,USA,,,,,38.0683,-76.0967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8571214,,,,,,,,,,,,,,holland_bar_light-8571214-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1981-01-01 01:00:00,1981-12-01 18:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Holland_Bar_Light
1643,GESLA-mare_island-9415218-usa-noaa,,USA,,,,,38.07,-122.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9415218,,,,,,,,,,,,,,mare_island-9415218-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1996-01-01 01:00:00,2012-10-28 15:00:00,9.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Mare_Island
1644,GESLA-old_r_a_franks_tract_nr_terminous_ca-11313452-usa-usgs,,USA,,,,,38.071111,-121.578889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11313452,,,,,,,,,,,,,,old_r_a_franks_tract_nr_terminous_ca-11313452-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 08:00:00,2021-04-06 17:00:00,15.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,River,No obvious issues,Old_R_A_Franks_Tract_Nr_Terminous_Ca
1645,GESLA-three_mile_slough-9415193-usa-noaa,,USA,,,,,38.0867,-121.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9415193,,,,,,,,,,,,,,three_mile_slough-9415193-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1992-01-01 01:00:00,1992-09-21 19:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,River,No obvious issues,Three_Mile_Slough
1646,GESLA-rumbley-8571266-usa-noaa,,USA,,,,,38.0917,-75.8617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8571266,,,,,,,,,,,,,,rumbley-8571266-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1981-01-01 01:00:00,1981-11-30 23:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Rumbley
1647,GESLA-little_potato_slough_a_terminous_ca-11336790-usa-usgs,,USA,,,,,38.096389,-121.496111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11336790,,,,,,,,,,,,,,little_potato_slough_a_terminous_ca-11336790-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 08:00:00,2021-04-06 17:00:00,15.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,River,No obvious issues,Little_Potato_Slough_A_Terminous_Ca
1648,GESLA-korths_hbr-9415229-usa-noaa,,USA,,,,,38.09761,-121.568383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9415229,,,,,,,,,,,,,,korths_hbr-9415229-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2015-01-01 00:00:00,2015-03-31 23:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,River,No obvious issues,Korths_Hbr
1649,GESLA-threemile_slough_at_san_joaquin_river-tsl-usa-cdwr,,USA,,,,,38.1033,-121.6861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TSL,,,,,,,,,,,,,,threemile_slough_at_san_joaquin_river-tsl-usa-cdwr,CDWR,California Department of Water Resources,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,stalke@calpoly.edu,Data from various agencies  include CA-Department of Water Resources  US Geological Survey  and US Bureau of Reclamation,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,Unspecified,NAD 83,2002-12-31 08:00:00,2021-01-01 08:00:00,19.0,0.0,See https://cdec.water.ca.gov/ ,Unspecified,Unspecified,-99.9999,River,Possible datum and quality control issues,Threemile_Slough_at_San_Joaquin_River
1650,GESLA-mokelumne_r_a_andrus_island_nr_terminous_ca-11336930-usa-usgs,,USA,,,,,38.106111,-121.571111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11336930,,,,,,,,,,,,,,mokelumne_r_a_andrus_island_nr_terminous_ca-11336930-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 08:00:00,2021-04-06 17:00:00,15.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,River,No obvious issues,Mokelumne_R_A_Andrus_Island_Nr_Terminous_Ca
1651,GESLA-petaluma_river_entrance-9415252-usa-noaa,,USA,,,,,38.115306,-122.5057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9415252,,,,,,,,,,,,,,petaluma_river_entrance-9415252-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1985-01-01 01:00:00,2014-06-30 23:00:00,3.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Petaluma_River_Entrance
1652,GESLA-goodyear_slough-gys-usa-cdwr,,USA,,,,,38.118,-122.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GYS,,,,,,,,,,,,,,goodyear_slough-gys-usa-cdwr,CDWR,California Department of Water Resources,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,stalke@calpoly.edu,Data from various agencies  include CA-Department of Water Resources  US Geological Survey  and US Bureau of Reclamation,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,Unspecified,NAD 83,1994-08-01 08:00:00,2021-01-01 08:00:00,27.0,0.0,See https://cdec.water.ca.gov/ ,Unspecified,Unspecified,-99.9999,River,Possible datum and quality control issues,Goodyear_Slough
1653,GESLA-palermo-pal-ita-ispra,PA07,ITA,SW,,,5.0,38.1214,13.3713,0.0,,,,0.0,,1,,28.0,,,,2010-09-13 18:11:33.547,,pa07,1213.0,2023-09-07 05:16:00,1439.0,2023-09-06 05:16:00,2023-09-07 05:15:00,3.0,2.0,0.0,rad,1.0,10.0,M,,,1.0,2023-09-08 08:44:00.000,2023-09-08 08:48:46.000,0.216,SW,Italy,,,,,,,,,,,,,,PAL,,,,,,,,,,,,,,palermo-pal-ita-ispra,ISPRA,Instituto Superiore per la Protezione e la Ricerca Ambientale (Higher Institute for Environmental Protection and Research),https://mareografico.it,retemareografica@isprambiente.it,Instituto Superiore per la Protezione e la Ricerca Ambientale (Higher Institute for Environmental Protection and Research),https://mareografico.it,retemareografica@isprambiente.it,Unspecified,1992-03-19 11:00:00,2021-05-10 07:40:00,26.0,0.0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,Possible datum and quality control issues,Palermo
1654,GESLA-reggio_calabria-reg-ita-ispra,,ITA,,,,,38.12171944,15.64891667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,,,,,,,,,,,,,,reggio_calabria-reg-ita-ispra,ISPRA,Instituto Superiore per la Protezione e la Ricerca Ambientale (Higher Institute for Environmental Protection and Research),https://mareografico.it,retemareografica@isprambiente.it,Instituto Superiore per la Protezione e la Ricerca Ambientale (Higher Institute for Environmental Protection and Research),https://mareografico.it,retemareografica@isprambiente.it,Unspecified,1999-01-01 00:10:00,2021-05-10 08:40:00,23.0,0.0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Reggio_Calabria
1655,GESLA-national_steel-nsl-usa-cdwr,,USA,,,,,38.1221,-121.8881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NSL,,,,,,,,,,,,,,national_steel-nsl-usa-cdwr,CDWR,California Department of Water Resources,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,stalke@calpoly.edu,Data from various agencies  include CA-Department of Water Resources  US Geological Survey  and US Bureau of Reclamation,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,Unspecified,NAD 83,2001-09-16 14:00:00,2021-01-01 08:00:00,18.0,0.0,See https://cdec.water.ca.gov/ ,Unspecified,Unspecified,-99.9999,River,Possible quality control issues,National_Steel
1656,GESLA-georgiana_slough_at_mokelumne_r-gsm-usa-cdwr,,USA,,,,,38.12953,-121.58297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM,,,,,,,,,,,,,,georgiana_slough_at_mokelumne_r-gsm-usa-cdwr,CDWR,California Department of Water Resources,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,stalke@calpoly.edu,Data from various agencies  include CA-Department of Water Resources  US Geological Survey  and US Bureau of Reclamation,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,Unspecified,NAD 83,1982-10-01 08:00:00,2021-04-21 16:00:00,40.0,0.0,See https://cdec.water.ca.gov/ ,Unspecified,Unspecified,-99.9999,River,Possible datum issues,Georgiana_Slough_at_Mokelumne_R
1657,COOPS-PPTM2,,United States,,,,,38.133331298828125,-76.53333282470703,,,,,,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PPTM2,MD,"2019-06-25 14:00:00,2016-01-14 00:00:00,2015-04-21 15:00:00,2013-10-17 00:00:00,2004-11-30 00:01:00,1977-12-13 23:59:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Piney Point
