,Station_Name,ioc_code,gloss_id,latitude,longitude,Country,connection,contacts,dcp_id,last_observation_level,last_observation_time,delay,interval,added_to_system,observations_arrived_per_week,observations_expected_per_week,observations_ratio_per_week,observations_arrived_per_month,observations_expected_per_month,observations_ratio_per_month,observations_ratio_per_day,sample_interval,average_delay_per_day,transmit_interval,ioc_id,nws_id,state,status,removed,nos_id,coops_id,PLATFORM_CODE,INSTITUTION,INSTITUTION_EDMO_CODE,cmems_id,Unnamed: 0,EP_PLATFORM_ID,EP_PLATFORM_TYPE,EP_PLATFORM_LINK,TIME_QC (1),SLEV_QC (1),SLEV_DM,site_code,platform_code,platform_name,pi_name,area,author,source,contributor_name,contributor_url,data_assembly_center,institution_edmo_code,institution_references,institution,wmo_platform_code,emodnet_id,filename,contributor_abbreviated,contributor_full,contributor_website,contributor_contact,orginator,originator_website,originator_contact,coordinate_system,start_date_time,end_date_time,number_of_years,time_zone_hours,datum_information,instrument,precision,null_value,gauge_type,overall_record_quality,gesla3_id,seaset_id
4938,Port_San_Luis_CA,,,35.177,-120.76,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565A,,,,,,,,,,,,,,,port_san_luis_ca-565a-usa-uhslc,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, National Ocean Service (NOS)  National Oceanic and Atmospheric Administration (NOAA)  USA ,Unspecified,Unspecified,Unspecified,1948-01-01 08:00:00,2018-12-31 23:00:00,68.0,0.0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Port_San_Luis_CA,4938
5420,Uscg_Station_Hatteras,,,35.208639,-75.704167,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8654467,,,,,,,,,,,,,,,uscg_station_hatteras-8654467-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2010-01-01 01:00:00,2021-08-31 23:00:00,12.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Uscg_Station_Hatteras,5420
5627,Cape Hatteras Fishing Pier,,,35.22330093383789,-75.63500213623047,United States,,,,,,,,,,,,,,,,,,,,CFPN7,NC,discontinued,"2018-09-19 23:59:00,2003-09-18 23:59:00,2003-09-18 00:00:00,2003-04-14 00:00:00,2002-08-22 00:00:00,2001-04-04 00:00:00,2001-02-01 00:00:00,2000-07-12 00:00:00,1998-03-31 00:00:00,1997-04-21 00:00:00,1994-10-06 00:00:00,1993-03-15 23:59:00,1993-03-15 23:00:00,1993-03-15 00:00:00,1991-03-12 00:00:00",8654400.0,Cape Hatteras Fishing Pier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5627
1966,"Paleochora, Crete Island",pale,,35.23,23.684,Greece,bgan,National Observatory of Athens ( Greece ),GR-PALE-00,0.01,2024-02-27 16:44,8d,1',2015-11-01 17:51:23,,10080.0,0.0,24546,41760.0,59.0,0.0,1',,1',"Paleochora, Crete Island",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966
2305,Odawara,,,35.2381,139.1481,JPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA83,,,,,,,,,,,,,,,odawara-ma83-jpn-jodc_jma,JODC_JMA,Japan Oceanographic Data Center,https://jdoss1.jodc.go.jp/vpage/tide.html,analysis@jodc.go.jp,Japan Meteorological Agency,https://jdoss1.jodc.go.jp/vpage/tide.html,analysis@jodc.go.jp,Unspecified,2009-12-31 15:00:00,2019-12-31 14:00:00,10.0,0.0,Zero of Tide Height,Float,Unspecified,-99.9999,Coastal,No obvious issues,Odawara,2305
3160,Melilla,meli,,35.291,-2.929,Spain,ftp,Puertos del Estado ( Spain ),,0.32,10:03,25',4',2008-02-27 11:09:00,8481,10080.0,84.0,40726,41760.0,98.0,100.0,1',3',4',Melilla,,,,,,,,,,,,,,,,,,Mel,,,,,,,,,,,,,,,melilla-mel-esp-cmems,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_658,instacco@ifremer.fr,Puertos del Estado (Spain),http://www.puertos.es/,mar@puertos.es cmems-service@puertos.es,Unspecified,2007-10-23 21:00:00,2021-01-31 23:00:00,15.0,0.0,Harbour Local Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Melilla,3160
2215,Dainikaiho,,,35.31195,139.74138333,JPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3002,,,,,,,,,,,,,,,dainikaiho-3002-jpn-jodc_pahb,JODC_PAHB,Japan Oceanographic Data Center,https://jdoss1.jodc.go.jp/vpage/tide.html,analysis@jodc.go.jp,Ports and Harbours Bureau,https://jdoss1.jodc.go.jp/vpage/tide.html,analysis@jodc.go.jp,Unspecified,2010-12-31 15:00:00,2019-12-31 14:00:00,10.0,0.0,Zero of Tide Height,Float,Unspecified,-99.9999,Coastal,No obvious issues,Dainikaiho,2215
1272,Girne,girn,,35.341,33.334,Cyprus,,General Directorate of Mapping ( Turkey ),,1.46,-down-,797d,2',2021-12-01 23:12:24,-down-,20160.0,0.0,-down-,,0.0,0.0,0.5',,2',Girne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272
4850,Peter_Aos_Ditch,,,35.350139,-75.512028,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8653951,,,,,,,,,,,,,,,peter_aos_ditch-8653951-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2012-01-01 01:00:00,2012-08-10 18:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Peter_Aos_Ditch,4850
1132,Shijiusuo,,,35.383,119.55,CHN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642A,,,,,,,,,,,,,,,shijiusuo-642a-chn-uhslc,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, China National Oceanographic Data Center  China ,Unspecified,Unspecified,Unspecified,1975-01-01 00:00:00,1997-12-31 15:00:00,23.0,0.0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Shijiusuo,1132
1957,"Kasos Island, South Aegean",kaso,,35.419,26.922,Greece,bgan,National Observatory of Athens ( Greece ),GR-KASO-00,0.01,10:21,7',1',2023-09-29 06:37:41,6687,10080.0,66.0,37950,41760.0,91.0,64.0,1',3',1',"Kasos Island, South Aegean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957
2270,Maizuru,,,35.45138333,135.31778333,JPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HD24,,,,,,,,,,,,,,,maizuru-hd24-jpn-jodc_jcg,JODC_JCG,Japan Oceanographic Data Center,https://jdoss1.jodc.go.jp/vpage/tide.html,analysis@jodc.go.jp,Japan Coast Guard,https://jdoss1.jodc.go.jp/vpage/tide.html,analysis@jodc.go.jp,Unspecified,1948-12-31 15:00:00,2008-03-31 14:00:00,61.0,0.0,Zero of Tide Height,Float,Unspecified,-99.9999,Coastal,No obvious issues,Maizuru,2270
2375,Yokohama,,,35.46666667,139.63333333,JPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA16,,,,,,,,,,,,,,,yokohama-ma16-jpn-jodc_jma,JODC_JMA,Japan Oceanographic Data Center,https://jdoss1.jodc.go.jp/vpage/tide.html,analysis@jodc.go.jp,Japan Meteorological Agency,https://jdoss1.jodc.go.jp/vpage/tide.html,analysis@jodc.go.jp,Unspecified,1960-12-31 15:00:00,1996-12-31 14:00:00,32.0,0.0,Zero of Tide Height,Float,Unspecified,-99.9999,Coastal,No obvious issues,Yokohama,2375
2167,Lampedusa,LA23,,35.5,12.604,Italy,web,Istituto Superiore per la Protezione e la Ricerca Ambientale ( Italy ),,0.16,10:18,10',5',2010-09-13 18:20:14,10060,10080.0,100.0,41658,41760.0,100.0,100.0,1',3',5',Lampedusa,,,,,,,,,,,,,,,,,,LAM,,,,,,,,,,,,,,,lampedusa-lam-ita-ispra,ISPRA,Instituto Superiore per la Protezione e la Ricerca Ambientale (Higher Institute for Environmental Protection and Research),https://mareografico.it,retemareografica@isprambiente.it,Instituto Superiore per la Protezione e la Ricerca Ambientale (Higher Institute for Environmental Protection and Research),https://mareografico.it,retemareografica@isprambiente.it,Unspecified,1999-01-01 00:10:00,2021-05-10 06:40:00,23.0,0.0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,Possible quality control issues,Lampedusa,2167
2254,Kawasaki,,,35.5,139.76666667,JPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA59,,,,,,,,,,,,,,,kawasaki-ma59-jpn-jodc_jma,JODC_JMA,Japan Oceanographic Data Center,https://jdoss1.jodc.go.jp/vpage/tide.html,analysis@jodc.go.jp,Japan Meteorological Agency,https://jdoss1.jodc.go.jp/vpage/tide.html,analysis@jodc.go.jp,Unspecified,1967-12-31 15:00:00,1996-12-31 14:00:00,27.0,0.0,Zero of Tide Height,Float,Unspecified,-99.9999,Coastal,Possible datum issues,Kawasaki,2254
4811,Pamlico_River_At_Washington_Nc,,,35.5433,-77.0619,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2084472,,,,,,,,,,,,,,,pamlico_river_at_washington_nc-2084472-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,1x1 cell,2007-10-01 05:00:00,2021-04-27 16:00:00,15.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,River,No obvious issues,Pamlico_River_At_Washington_Nc,4811
2327,Sakai,,,35.54778333,133.24305,JPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA53,,,,,,,,,,,,,,,sakai-ma53-jpn-jodc_jma,JODC_JMA,Japan Oceanographic Data Center,https://jdoss1.jodc.go.jp/vpage/tide.html,analysis@jodc.go.jp,Japan Meteorological Agency,https://jdoss1.jodc.go.jp/vpage/tide.html,analysis@jodc.go.jp,Unspecified,1966-12-31 15:00:00,2019-12-31 14:00:00,54.0,0.0,Zero of Tide Height,Float,Unspecified,-99.9999,Coastal,No obvious issues,Sakai,2327
2212,Chiba,,,35.56805,140.04555,JPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HD06,,,,,,,,,,,,,,,chiba-hd06-jpn-jodc_jcg,JODC_JCG,Japan Oceanographic Data Center,https://jdoss1.jodc.go.jp/vpage/tide.html,analysis@jodc.go.jp,Japan Coast Guard,https://jdoss1.jodc.go.jp/vpage/tide.html,analysis@jodc.go.jp,Unspecified,1964-12-31 15:00:00,2019-12-31 14:00:00,56.0,0.0,Zero of Tide Height,Float,Unspecified,-99.9999,Coastal,No obvious issues,Chiba,2212
2346,Tajiri,,,35.59361667,134.31611667,JPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GS10,,,,,,,,,,,,,,,tajiri-gs10-jpn-jodc_giaj,JODC_GIAJ,Japan Oceanographic Data Center,https://jdoss1.jodc.go.jp/vpage/tide.html,analysis@jodc.go.jp,Geospatial Information Authority of Japan,https://jdoss1.jodc.go.jp/vpage/tide.html,analysis@jodc.go.jp,Unspecified,1965-12-31 15:00:00,2019-12-31 14:00:00,55.0,0.0,Zero of Tide Height,Float,Unspecified,-99.9999,Coastal,No obvious issues,Tajiri,2346
2332,Shibaura,,,35.63695,139.75361667,JPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HD07,,,,,,,,,,,,,,,shibaura-hd07-jpn-jodc_jcg,JODC_JCG,Japan Oceanographic Data Center,https://jdoss1.jodc.go.jp/vpage/tide.html,analysis@jodc.go.jp,Japan Coast Guard,https://jdoss1.jodc.go.jp/vpage/tide.html,analysis@jodc.go.jp,Unspecified,1964-12-31 15:00:00,2008-03-31 14:00:00,45.0,0.0,Zero of Tide Height,Float,Unspecified,-99.9999,Coastal,No obvious issues,Shibaura,2332
2360,Tsuruga,,,35.66055,136.06445,JPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4004,,,,,,,,,,,,,,,tsuruga-4004-jpn-jodc_pahb,JODC_PAHB,Japan Oceanographic Data Center,https://jdoss1.jodc.go.jp/vpage/tide.html,analysis@jodc.go.jp,Ports and Harbours Bureau,https://jdoss1.jodc.go.jp/vpage/tide.html,analysis@jodc.go.jp,Unspecified,2010-12-31 15:00:00,2019-12-31 14:00:00,8.0,0.0,Zero of Tide Height,Float,Unspecified,-99.9999,Coastal,No obvious issues,Tsuruga,2360
4399,Lake_Worth,,,35.6983,-75.7733,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8652905,,,,,,,,,,,,,,,lake_worth-8652905-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2002-01-01 01:00:00,2002-10-06 23:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Lake_Worth,4399
2214,Choshigyoko,,,35.74445,140.85833333,JPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA64,,,,,,,,,,,,,,,choshigyoko-ma64-jpn-jodc_jma,JODC_JMA,Japan Oceanographic Data Center,https://jdoss1.jodc.go.jp/vpage/tide.html,analysis@jodc.go.jp,Japan Meteorological Agency,https://jdoss1.jodc.go.jp/vpage/tide.html,analysis@jodc.go.jp,Unspecified,1966-12-31 15:00:00,2019-01-31 14:00:00,51.0,0.0,Zero of Tide Height,Float,Unspecified,-99.9999,Coastal,Possible datum issues,Choshigyoko,2214
4765,Old_House_Channel,,,35.7767,-75.585,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8652648,,,,,,,,,,,,,,,old_house_channel-8652648-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2002-01-01 01:00:00,2002-10-06 23:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Old_House_Channel,4765
5830,Oregon Inlet Marina,,,35.79568862915039,-75.54818725585938,United States,,,,,,,,,,,,,,,,,,,,ORIN7,NC,active,"2022-10-21 00:00:00,2021-10-16 00:00:00,2021-10-14 01:00:00,2021-10-14 00:00:00,2020-01-30 00:01:00,2020-01-30 00:00:00,2020-01-06 18:54:00,2020-01-06 16:42:00,2019-10-24 11:00:00,2019-10-20 00:01:00,2017-04-21 00:01:00,2017-04-21 00:00:00,2016-10-04 09:00:00,2016-04-18 00:00:00,2016-03-28 00:00:00,2015-04-16 00:00:00,2015-01-30 00:01:00,2014-03-04 00:00:00,2013-04-01 00:00:00,2012-10-06 13:42:00,2012-10-06 13:28:00,2012-10-06 06:46:00,2012-10-06 00:01:00,2012-10-06 00:00:00,2012-07-13 00:00:00,2012-02-28 00:00:00,2011-09-08 00:00:00,2011-03-24 10:08:00,2011-03-24 09:00:00,2010-07-20 00:00:00,2009-08-25 13:51:00,2009-03-25 00:00:00,2008-08-06 00:00:00,2008-08-05 14:21:00,2007-05-21 00:00:00,2006-11-02 23:59:00,2006-11-02 00:00:00,2006-10-11 23:59:00,2006-10-11 00:00:00,2002-08-20 00:00:00,2001-02-01 00:00:00,1999-11-10 00:00:00,1998-04-13 00:00:00,1997-04-14 00:00:00",8652587.0,Oregon Inlet Marina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5830
5023,Roanoke_Marshes_Light,,,35.8117,-75.7,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8652547,,,,,,,,,,,,,,,roanoke_marshes_light-8652547-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2002-01-01 01:00:00,2002-10-06 23:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Roanoke_Marshes_Light,5023
4509,Manns_Harbor,,,35.9033,-75.77,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8652247,,,,,,,,,,,,,,,manns_harbor-8652247-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2002-01-01 01:00:00,2002-10-06 23:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Manns_Harbor,4509
2505,Portomaso,ptma,,35.921,14.494,Malta,ftp,University of Malta ( Malta ),,-999.0,-down-,1484d,1',2011-02-18 14:39:03,-down-,40320.0,0.0,-down-,,0.0,0.0,0.25',,1',Portomaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2505
1969,"Plimmiri, Rhodes, South Aegean",plim,,35.927,27.858,Greece,bgan,National Observatory of Athens ( Greece ),GR-PLIM-00,,-down-,,1',2023-07-31 11:23:07,-down-,,0.0,-down-,,0.0,0.0,',,1',"Plimmiri, Rhodes, South Aegean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969
6025,Alboran ALBO1 TG tide gauge,,,35.9388,-3.0343,,,,,,,,,,,,,,,,,,,,,,,,,,,AlboranTG,Instituto Geogr\u00e1fico Nacional (Spain),995,Alboran ALBO1 TG tide gauge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6025
3124,Alboran Island,albo,,35.939,-3.034,Spain,web,Instituto Geográfico Nacional ( Spain ) +Puertos del Estado ( Spain ),,-999.0,-down-,519d,5',2019-11-29 14:35:12,-down-,10080.0,0.0,-down-,,0.0,0.0,1',,5',Alboran Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3124
2504,Malta,malt,,35.986,14.332,Malta,bgan,Joint Research Centre ( Europe ) +University of Malta ( Malta ),MALT,0.06,-down-,828d,1',2019-10-26 19:22:42,-down-,10080.0,0.0,-down-,,0.0,0.0,1',,1',Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2504
3172,Tarifa,tari,,36.006,-5.604,Spain,ftp,Puertos del Estado ( Spain ),,0.87,09:39,49',4',2009-10-11 21:45:00,8109,10080.0,80.0,39455,41760.0,94.0,96.0,1',4',4',Tarifa,,,,,,,,,,,,,,,,,,tari,,,,,,,,,,,,,,,tarifa-tari-esp-ieo,IEO,Instituto Español de Oceanografía (Spanish Istitute of Oceanography),https://www.seadatanet.org,elena.tel@ieo.es,Instituto Español de Oceanografía (Spanish Istitute of Oceanography),https://www.seadatanet.org,elena.tel@ieo.es,Unspecified,1944-01-01 00:00:00,2015-12-31 23:55:00,71.0,0.0,Tide Gauge Zero (TGZ),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Tarifa,3172
4009,Edenhouse_Point,,,36.055028,-76.68425,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8651817,,,,,,,,,,,,,,,edenhouse_point-8651817-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2012-01-01 01:00:00,2012-08-08 15:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Edenhouse_Point,4009
3322,Bozyazi,bozy,,36.097,32.941,Turkey,web,General Directorate of Mapping ( Turkey ) +Kandilli Observatory and Earthquake Research Institute ( Turkey ),,1.8,08:39,2h,2',2016-08-16 15:44:30,20133,20160.0,100.0,83285,83520.0,100.0,100.0,0.5',,2',Bozyazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3322
3358,Gibraltar,gibr2,248,36.13,-5.35,UK,SXXX33,National Oceanography Centre ( UK ),364026A2,0.22,-down-,63d,15',2009-02-16 18:11:00,-down-,10080.0,0.0,-down-,41760.0,0.0,0.0,1',7',15',Gibraltar,GRTM4,MI,active,"2007-11-13 23:59:00,2005-06-22 23:59:00,2005-06-22 00:00:00,2002-12-13 00:00:00,2000-10-30 00:00:00,1994-11-14 23:00:00,1993-10-07 23:00:00,1992-09-15 23:00:00,1991-11-21 23:00:00",9044020.0,Gibraltar,,,,,,,,,,,,289A,,,,,,,,,,,,,,,gibraltar-289a-gbr-uhslc,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, British Oceanographic Data Centre (BODC)  United Kingdom ,Unspecified,Unspecified,Unspecified,1961-07-01 00:00:00,2014-05-21 22:00:00,39.0,0.0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Gibraltar,3358
1956,"Kapsali, Kyhtira Island",kaps,,36.143,22.999,Greece,bgan,National Observatory of Athens ( Greece ),GR-KAPS-00,0.01,10:28,,1',2015-11-01 17:43:31,10080,10080.0,100.0,37983,41760.0,91.0,100.0,1',,1',"Kapsali, Kyhtira Island",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956
6027,Algeciras tide gauge,,,36.1769,-5.39833,,,,,,,,,,,,,,,,,,,,,,,,,,,AlgecirasTG,Puertos del Estado (Spain),2751,Algeciras tide gauge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6027
3961,Duck Pier NC,dpnc,219,36.183,-75.747,USA,web,National Ocean Service-NOAA ( USA ),335DD5F4,1.14,10:21,7',5',2008-06-06 00:00:00,10080,10080.0,100.0,41760,41760.0,100.0,100.0,1',3',5',Duck Pier NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3961
2404,Saigo,saig,,36.2,133.33,Japan,SWJP40,Japan Meteorological Agency ( Japan ),SAIGO,2.09,10:19,9',10',2012-03-21 10:16:16,10040,10080.0,100.0,41610,41760.0,100.0,100.0,1',8',10',Saigo,,,,,,,,,,,,,,,,,,MA54,,,,,,,,,,,,,,,saigo-ma54-jpn-jodc_jma,JODC_JMA,Japan Oceanographic Data Center,https://jdoss1.jodc.go.jp/vpage/tide.html,analysis@jodc.go.jp,Japan Meteorological Agency,https://jdoss1.jodc.go.jp/vpage/tide.html,analysis@jodc.go.jp,Unspecified,1960-12-31 15:00:00,2019-12-31 14:00:00,60.0,0.0,Zero of Tide Height,Float,Unspecified,-99.9999,Coastal,No obvious issues,Saigo,2404
2275,Mikuni,,,36.25445,136.14888333,JPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GS12,,,,,,,,,,,,,,,mikuni-gs12-jpn-jodc_giaj,JODC_GIAJ,Japan Oceanographic Data Center,https://jdoss1.jodc.go.jp/vpage/tide.html,analysis@jodc.go.jp,Geospatial Information Authority of Japan,https://jdoss1.jodc.go.jp/vpage/tide.html,analysis@jodc.go.jp,Unspecified,1966-12-31 15:00:00,2019-12-31 14:00:00,53.0,0.0,Zero of Tide Height,Float,Unspecified,-99.9999,Coastal,No obvious issues,Mikuni,2275
3336,Tasucu,tasu,,36.281,33.836,Turkey,web,General Directorate of Mapping ( Turkey ) +Kandilli Observatory and Earthquake Research Institute ( Turkey ),,1.84,07:15,3h,2',2019-11-27 22:21:59,15156,20160.0,75.0,83473,83520.0,100.0,26.0,0.5',1',2',Tasucu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3336
3861,Currituck_Sound_On_East_Bank_At_Corolla_Nc,,,36.374444,-75.834444,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2043433,,,,,,,,,,,,,,,currituck_sound_on_east_bank_at_corolla_nc-2043433-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2011-08-26 04:00:00,2021-04-06 15:00:00,11.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Currituck_Sound_On_East_Bank_At_Corolla_Nc,3861
3318,Arsuz (Hatay),arsu,,36.416,35.885,Turkey,web,General Directorate of Mapping ( Turkey ) +Kandilli Observatory and Earthquake Research Institute ( Turkey ),,1.7,10:27,1',2',2023-02-21 14:27:16,17216,20160.0,85.0,83520,83520.0,100.0,100.0,0.5',1',2',Arsuz (Hatay),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3318
3136,Cadiz,cadi,,36.542,-6.281,Spain,bgan,Joint Research Centre ( Europe ) +Instituto Geográfico Nacional ( Spain ),CADI,-0.12,2023-11-10 06:55,117d,1',2015-10-11 17:46:09,,10080.0,0.0,,,0.0,0.0,1',,1',Cadiz,,,,,,,,,,,,,,,,,,cadi,,,,,,,,,,,,,,,cadiz-cadi-esp-ieo,IEO,Instituto Español de Oceanografía (Spanish Istitute of Oceanography),https://www.seadatanet.org,elena.tel@ieo.es,Instituto Español de Oceanografía (Spanish Istitute of Oceanography),https://www.seadatanet.org,elena.tel@ieo.es,Unspecified,1961-01-01 00:00:00,2015-12-31 23:59:00,55.0,0.0,Tide Gauge Zero (TGZ),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Cadiz,3136
3324,Erdemli,erdem,,36.564,34.255,Turkey,web,General Directorate of Mapping ( Turkey ) +Kandilli Observatory and Earthquake Research Institute ( Turkey ),,1.79,03:36,7h,2',2016-08-16 15:22:03,6512,20160.0,32.0,83520,83520.0,100.0,26.0,0.5',,2',Erdemli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3324
